cell_id,prov_name,dist_name,sect_name,province_name,district_name,sector_name,cell_name,total_nightlight,mean_nightlight,median_nightlight,max_nightlight,min_nightlight,std_nightlight,pixel_count,lit_pixel_count,year,lit_pixel_percentage
RWA.1.3.15.4_1,Amajyaruguru,Gicumbi,Rubaya,Unknown_Province,Unknown_District,Unknown_Sector,Muguramo,1.262355089187622,0.030056074261665344,0.0,0.09855283051729202,0.0,0.038076817989349365,42,17,2015,40.476190476190474
RWA.1.3.15.5_1,Amajyaruguru,Gicumbi,Rubaya,Unknown_Province,Unknown_District,Unknown_Sector,Nyamiyaga,3.5672807693481445,0.08918201923370361,0.0,0.28393158316612244,0.0,0.12222031503915787,40,14,2020,35.0
RWA.1.3.15.5_1,Amajyaruguru,Gicumbi,Rubaya,Unknown_Province,Unknown_District,Unknown_Sector,Nyamiyaga,6.077882766723633,0.15194706618785858,0.0,0.4887351095676422,0.0,0.20806628465652466,40,14,2024,35.0
RWA.1.3.15.5_1,Amajyaruguru,Gicumbi,Rubaya,Unknown_Province,Unknown_District,Unknown_Sector,Nyamiyaga,0.7964804172515869,0.019912010058760643,0.0,0.08753292262554169,0.0,0.028584815561771393,40,14,2015,35.0
RWA.1.3.16.1_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Cyeya,15.5650053024292,0.1556500494480133,0.0,0.4492183029651642,0.0,0.16141746938228607,100,49,2020,49.0
RWA.1.3.16.1_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Cyeya,23.389793395996094,0.23389793932437897,0.0,0.6140210628509521,0.0,0.24078284204006195,100,49,2024,49.0
RWA.1.3.16.1_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Cyeya,4.731795787811279,0.04731795936822891,0.0,0.14951401948928833,0.0,0.05007067322731018,100,49,2015,49.0
RWA.1.3.16.2_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Cyuru,12.048711776733398,0.1338745802640915,0.0,0.6653737425804138,0.0,0.1657576858997345,90,37,2020,41.11111111111111
RWA.1.3.16.2_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Cyuru,26.950733184814453,0.29945260286331177,0.0,1.4398142099380493,0.0,0.39904576539993286,90,37,2024,41.11111111111111
RWA.1.3.16.2_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Cyuru,2.897853374481201,0.03219836950302124,0.0,0.12618841230869293,0.0,0.04091763496398926,90,37,2015,41.11111111111111
RWA.1.3.16.3_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Gisiza,12.803121566772461,0.11854742467403412,0.0,0.36076778173446655,0.0,0.1522514969110489,108,41,2020,37.96296296296296
RWA.1.3.16.3_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Gisiza,21.401611328125,0.19816306233406067,0.0,0.6661736369132996,0.0,0.2558453381061554,108,41,2024,37.96296296296296
RWA.1.3.16.3_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Gisiza,3.3379971981048584,0.03090738132596016,0.0,0.11336757987737656,0.0,0.04063645377755165,108,41,2015,37.96296296296296
RWA.1.3.16.4_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Kinyami,19.991724014282227,0.2271786779165268,0.0,2.3912625312805176,0.0,0.38211578130722046,88,36,2020,40.909090909090914
RWA.1.3.16.4_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Kinyami,34.44579315185547,0.39142945408821106,0.0,2.6516849994659424,0.0,0.5798072218894958,88,36,2024,40.909090909090914
RWA.1.3.16.4_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Kinyami,7.833318710327148,0.08901498466730118,0.0,2.033494472503662,0.0,0.2575194239616394,88,36,2015,40.909090909090914
RWA.1.3.16.5_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Mabare,21.191242218017578,0.21191242337226868,0.0,0.8243463039398193,0.0,0.23953598737716675,100,47,2020,47.0
RWA.1.3.16.5_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Mabare,44.143760681152344,0.44143760204315186,0.0,1.9219871759414673,0.0,0.5456734299659729,100,47,2024,47.0
RWA.1.3.16.5_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Mabare,8.394098281860352,0.08394098281860352,0.0,0.4926688075065613,0.0,0.10522112250328064,100,47,2015,47.0
RWA.1.3.16.6_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Munyinya,10.005010604858398,0.12506262958049774,0.0,0.35652220249176025,0.0,0.1498187929391861,80,33,2020,41.25
RWA.1.3.16.6_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Munyinya,15.881783485412598,0.19852229952812195,0.0,0.5791561603546143,0.0,0.23847995698451996,80,33,2024,41.25
RWA.1.3.16.6_1,Amajyaruguru,Gicumbi,Rukomo,Unknown_Province,Unknown_District,Unknown_Sector,Munyinya,2.3524842262268066,0.029406052082777023,0.0,0.09680847078561783,0.0,0.03680415824055672,80,33,2015,41.25
RWA.1.3.17.1_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Gitega,20.305845260620117,0.1301656812429428,0.0,0.298447847366333,0.0,0.13231752812862396,156,77,2020,49.358974358974365
RWA.1.3.17.1_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Gitega,31.336978912353516,0.2008780688047409,0.0,1.0295230150222778,0.0,0.2103738784790039,156,77,2024,49.358974358974365
RWA.1.3.17.1_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Gitega,5.186738014221191,0.03324832022190094,0.0,0.1860954612493515,0.0,0.03683106601238251,156,77,2015,49.358974358974365
RWA.1.3.17.2_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Kamutora,19.718826293945312,0.09666091203689575,0.0,0.3856513500213623,0.0,0.13215124607086182,204,72,2020,35.294117647058826
RWA.1.3.17.2_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Kamutora,32.02843475341797,0.15700213611125946,0.0,0.8001527786254883,0.0,0.21794217824935913,204,72,2024,35.294117647058826
RWA.1.3.17.2_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Kamutora,14.215718269348145,0.06968489289283752,0.0,3.8170621395111084,0.0,0.3772546947002411,204,72,2015,35.294117647058826
RWA.1.3.17.3_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Karurama,18.253738403320312,0.10865320265293121,0.0,0.35573816299438477,0.0,0.12812677025794983,168,71,2020,42.26190476190476
RWA.1.3.17.3_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Karurama,30.361351013183594,0.18072232604026794,0.0,0.6408917903900146,0.0,0.21346372365951538,168,71,2024,42.26190476190476
RWA.1.3.17.3_1,Amajyaruguru,Gicumbi,Rushaki,Unknown_Province,Unknown_District,Unknown_Sector,Karurama,4.392428398132324,0.026145407930016518,0.0,0.19697237014770508,0.0,0.03473784402012825,168,71,2015,42.26190476190476
RWA.1.3.18.1_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Bikumba,16.326122283935547,0.14841929078102112,0.2464020848274231,0.3502706289291382,0.0,0.14433510601520538,110,57,2020,51.81818181818182
RWA.1.3.18.1_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Bikumba,26.995174407958984,0.24541068077087402,0.38874009251594543,0.6680384874343872,0.0,0.24080264568328857,110,57,2024,51.81818181818182
RWA.1.3.18.1_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Bikumba,3.6555707454681396,0.03323246166110039,0.022984996438026428,0.22495973110198975,0.0,0.03821982070803642,110,57,2015,51.81818181818182
RWA.1.3.18.2_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Gasharu,8.051298141479492,0.10456231236457825,0.0,0.40603116154670715,0.0,0.14342725276947021,77,27,2020,35.064935064935064
RWA.1.3.18.2_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Gasharu,13.448423385620117,0.17465485632419586,0.0,0.6273801922798157,0.0,0.2386062741279602,77,27,2024,35.064935064935064
RWA.1.3.18.2_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Gasharu,3.892427921295166,0.05055101215839386,0.0,0.7041393518447876,0.0,0.11232154816389084,77,27,2015,35.064935064935064
RWA.1.3.18.3_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Gatwaro,7.276850700378418,0.08983766287565231,0.0,0.40860047936439514,0.0,0.140435129404068,81,24,2020,29.629629629629626
RWA.1.3.18.3_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Gatwaro,13.39447021484375,0.1653638333082199,0.0,0.875019907951355,0.0,0.263177752494812,81,24,2024,29.629629629629626
RWA.1.3.18.3_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Gatwaro,2.545572519302368,0.031426820904016495,0.0,0.3819170594215393,0.0,0.06079259142279625,81,24,2015,29.629629629629626
RWA.1.3.18.4_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Kigabiro,9.611562728881836,0.08899594843387604,0.0,0.33796972036361694,0.0,0.13464206457138062,108,33,2020,30.555555555555557
RWA.1.3.18.4_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Kigabiro,18.92548370361328,0.17523595690727234,0.0,1.4330633878707886,0.0,0.283121794462204,108,33,2024,30.555555555555557
RWA.1.3.18.4_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Kigabiro,3.0724480152130127,0.028448592871427536,0.0,0.1658705770969391,0.0,0.04470096156001091,108,33,2015,30.555555555555557
RWA.1.3.18.5_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Munanira,13.077770233154297,0.14861102402210236,0.24207693338394165,0.324672132730484,0.0,0.13973315060138702,88,47,2020,53.40909090909091
RWA.1.3.18.5_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Munanira,31.447002410888672,0.35735228657722473,0.460652619600296,2.043745994567871,0.0,0.40150123834609985,88,47,2024,53.40909090909091
RWA.1.3.18.5_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Munanira,10.202783584594727,0.11594071984291077,0.07282991707324982,2.725112199783325,0.0,0.3346858322620392,88,47,2015,53.40909090909091
RWA.1.3.18.6_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Nkoto,21.563922882080078,0.1658763289451599,0.0,0.49586090445518494,0.0,0.17376339435577393,130,63,2020,48.46153846153846
RWA.1.3.18.6_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Nkoto,52.76342010498047,0.4058724641799927,0.0,2.1681151390075684,0.0,0.4932909607887268,130,63,2024,48.46153846153846
RWA.1.3.18.6_1,Amajyaruguru,Gicumbi,Rutare,Unknown_Province,Unknown_District,Unknown_Sector,Nkoto,6.370920658111572,0.04900708049535751,0.0,0.20159287750720978,0.0,0.0543212853372097,130,63,2015,48.46153846153846
RWA.1.3.19.1_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Cyandaro,11.162707328796387,0.11162707209587097,0.0,0.5815917253494263,0.0,0.14045797288417816,100,40,2020,40.0
RWA.1.3.19.1_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Cyandaro,17.506370544433594,0.17506369948387146,0.0,0.9470970034599304,0.0,0.22702662646770477,100,40,2024,40.0
RWA.1.3.19.1_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Cyandaro,2.1185898780822754,0.021185899153351784,0.0,0.08202686160802841,0.0,0.02741004340350628,100,40,2015,40.0
RWA.1.3.19.2_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Gasambya,15.991342544555664,0.10383988916873932,0.0,0.7084377408027649,0.0,0.1439843773841858,154,58,2020,37.66233766233766
RWA.1.3.19.2_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Gasambya,24.40188980102539,0.1584538370370865,0.0,0.6443964242935181,0.0,0.2067478448152542,154,58,2024,37.66233766233766
RWA.1.3.19.2_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Gasambya,3.250868797302246,0.02110953815281391,0.0,0.1028730571269989,0.0,0.02905709482729435,154,58,2015,37.66233766233766
RWA.1.3.19.3_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Gashirira,15.949199676513672,0.1139228567481041,0.0,0.3245503604412079,0.0,0.13802248239517212,140,57,2020,40.714285714285715
RWA.1.3.19.3_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Gashirira,24.670053482055664,0.17621466517448425,0.0,0.5716000199317932,0.0,0.21399933099746704,140,57,2024,40.714285714285715
RWA.1.3.19.3_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Gashirira,3.9775338172912598,0.028410956263542175,0.0,0.12170491367578506,0.0,0.03668125346302986,140,57,2015,40.714285714285715
RWA.1.3.19.4_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Kabare,7.87947940826416,0.06566233187913895,0.0,0.2929574251174927,0.0,0.1139950305223465,120,30,2020,25.0
RWA.1.3.19.4_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Kabare,13.072835922241211,0.10894029587507248,0.0,0.6217501163482666,0.0,0.19001558423042297,120,30,2024,25.0
RWA.1.3.19.4_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Kabare,1.6026480197906494,0.013355400413274765,0.0,0.0728536918759346,0.0,0.024241914972662926,120,30,2015,25.0
RWA.1.3.19.5_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Rebero,13.112804412841797,0.08514808118343353,0.0,0.33380743861198425,0.0,0.12905092537403107,154,47,2020,30.519480519480517
RWA.1.3.19.5_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Rebero,21.056739807128906,0.1367320716381073,0.0,0.5317066311836243,0.0,0.20663544535636902,154,47,2024,30.519480519480517
RWA.1.3.19.5_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Rebero,3.7403504848480225,0.024287989363074303,0.0,0.12380719184875488,0.0,0.038355376571416855,154,47,2015,30.519480519480517
RWA.1.3.19.6_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Ruhondo,11.088287353515625,0.09477168321609497,0.0,0.5692435503005981,0.0,0.13453516364097595,117,40,2020,34.18803418803419
RWA.1.3.19.6_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Ruhondo,17.07155418395996,0.14591072499752045,0.0,0.478811115026474,0.0,0.20291802287101746,117,40,2024,34.18803418803419
RWA.1.3.19.6_1,Amajyaruguru,Gicumbi,Ruvune,Unknown_Province,Unknown_District,Unknown_Sector,Ruhondo,2.479372024536133,0.02119121327996254,0.0,0.09435838460922241,0.0,0.030600588768720627,117,40,2015,34.18803418803419
RWA.1.3.20.1_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Cyeru,15.292433738708496,0.1390221267938614,0.0,0.326577752828598,0.0,0.14482557773590088,110,53,2020,48.18181818181818
RWA.1.3.20.1_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Cyeru,24.524398803710938,0.2229490727186203,0.0,0.5303254723548889,0.0,0.23214472830295563,110,53,2024,48.18181818181818
RWA.1.3.20.1_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Cyeru,3.983828067779541,0.0362166203558445,0.0,0.18858341872692108,0.0,0.040271345525979996,110,53,2015,48.18181818181818
RWA.1.3.20.2_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Kigabiro,12.219675064086914,0.09399750083684921,0.0,0.3155306577682495,0.0,0.13403765857219696,130,43,2020,33.07692307692307
RWA.1.3.20.2_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Kigabiro,20.88419532775879,0.1606476604938507,0.0,0.6560871005058289,0.0,0.22970686852931976,130,43,2024,33.07692307692307
RWA.1.3.20.2_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Kigabiro,2.854623317718506,0.021958641707897186,0.0,0.10518068820238113,0.0,0.032529160380363464,130,43,2015,33.07692307692307
RWA.1.3.20.3_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Nyagahinga,13.305913925170898,0.14784349501132965,0.0,0.4026143252849579,0.0,0.16618284583091736,90,40,2020,44.44444444444444
RWA.1.3.20.3_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Nyagahinga,21.75301170349121,0.24170012772083282,0.0,0.7235283851623535,0.0,0.2741098999977112,90,40,2024,44.44444444444444
RWA.1.3.20.3_1,Amajyaruguru,Gicumbi,Rwamiko,Unknown_Province,Unknown_District,Unknown_Sector,Nyagahinga,3.6117775440216064,0.0401308611035347,0.0,0.13112033903598785,0.0,0.04686293751001358,90,40,2015,44.44444444444444
RWA.1.3.21.1_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Bushara,8.346067428588867,0.13910111784934998,0.0,0.34887033700942993,0.0,0.14475968480110168,60,29,2020,48.333333333333336
RWA.1.3.21.1_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Bushara,12.798386573791504,0.21330644190311432,0.0,0.5256759524345398,0.0,0.22182057797908783,60,29,2024,48.333333333333336
RWA.1.3.21.1_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Bushara,2.0241994857788086,0.03373665735125542,0.0,0.10641917586326599,0.0,0.036117348819971085,60,29,2015,48.333333333333336
RWA.1.3.21.2_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Kitazigurwa,9.024770736694336,0.12892529368400574,0.0,0.30152514576911926,0.0,0.1334499567747116,70,34,2020,48.57142857142857
RWA.1.3.21.2_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Kitazigurwa,14.734671592712402,0.21049530804157257,0.0,0.4890163838863373,0.0,0.21723367273807526,70,34,2024,48.57142857142857
RWA.1.3.21.2_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Kitazigurwa,2.3646745681762695,0.03378106653690338,0.0,0.09988284111022949,0.0,0.03571076691150665,70,34,2015,48.57142857142857
RWA.1.3.21.3_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Nyabishambi,11.58613395690918,0.12873482704162598,0.0,0.34474414587020874,0.0,0.1479814648628235,90,39,2020,43.333333333333336
RWA.1.3.21.3_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Nyabishambi,27.353973388671875,0.3039330244064331,0.0,1.4356127977371216,0.0,0.4066840708255768,90,39,2024,43.333333333333336
RWA.1.3.21.3_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Nyabishambi,3.7250607013702393,0.04138956218957901,0.0,0.14756667613983154,0.0,0.05030182749032974,90,39,2015,43.333333333333336
RWA.1.3.21.4_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Nyabubare,7.881237030029297,0.09851546585559845,0.0,0.32505878806114197,0.0,0.1346302628517151,80,28,2020,35.0
RWA.1.3.21.4_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Nyabubare,12.638994216918945,0.15798743069171906,0.0,0.5904907584190369,0.0,0.2174558937549591,80,28,2024,35.0
RWA.1.3.21.4_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Nyabubare,1.8240851163864136,0.02280106395483017,0.0,0.10048441588878632,0.0,0.03255322575569153,80,28,2015,35.0
RWA.1.3.21.5_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Shangasha,8.298698425292969,0.09879402816295624,0.0,0.351247638463974,0.0,0.13707563281059265,84,29,2020,34.523809523809526
RWA.1.3.21.5_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Shangasha,16.46143913269043,0.19596950709819794,0.0,1.0191378593444824,0.0,0.28473934531211853,84,29,2024,34.523809523809526
RWA.1.3.21.5_1,Amajyaruguru,Gicumbi,Shangasha,Unknown_Province,Unknown_District,Unknown_Sector,Shangasha,2.319528579711914,0.027613434940576553,0.0,0.1275033801794052,0.0,0.03985011577606201,84,29,2015,34.523809523809526
RWA.1.4.1.1_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Gisesero,14.053807258605957,0.18251697719097137,0.0,1.296175479888916,0.0,0.33454737067222595,77,20,2020,25.97402597402597
RWA.1.4.1.1_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Gisesero,39.26432418823242,0.5099262595176697,0.0,4.069577693939209,0.0,0.9987537264823914,77,20,2024,25.97402597402597
RWA.1.4.1.1_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Gisesero,10.309215545654297,0.13388592004776,0.0,1.2570658922195435,0.0,0.2805440425872803,77,20,2015,25.97402597402597
RWA.1.4.1.2_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Kavumu,7.280696868896484,0.11376088857650757,0.0,0.5160515308380127,0.0,0.16106829047203064,64,22,2020,34.375
RWA.1.4.1.2_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Kavumu,13.742043495178223,0.21471942961215973,0.0,1.6714891195297241,0.0,0.33337366580963135,64,22,2024,34.375
RWA.1.4.1.2_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Kavumu,2.0206475257873535,0.0315726175904274,0.0,0.42981839179992676,0.0,0.06681966781616211,64,22,2015,34.375
RWA.1.4.1.3_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Nyagisozi,16.365402221679688,0.1859704852104187,0.0,1.1416817903518677,0.0,0.24537509679794312,88,36,2020,40.909090909090914
RWA.1.4.1.3_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Nyagisozi,38.38414764404297,0.43618348240852356,0.0,4.069577693939209,0.0,0.6818491816520691,88,36,2024,40.909090909090914
RWA.1.4.1.3_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Nyagisozi,7.839324951171875,0.0890832394361496,0.0,1.2461782693862915,0.0,0.17472827434539795,88,36,2015,40.909090909090914
RWA.1.4.1.4_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Sahara,5.984882831573486,0.12468505650758743,0.0,0.5255866050720215,0.0,0.1812247633934021,48,16,2020,33.33333333333333
RWA.1.4.1.4_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Sahara,11.665987968444824,0.24304141104221344,0.0,1.2375173568725586,0.0,0.36934202909469604,48,16,2024,33.33333333333333
RWA.1.4.1.4_1,Amajyaruguru,Musanze,Busogo,Unknown_Province,Unknown_District,Unknown_Sector,Sahara,2.8402199745178223,0.059171248227357864,0.0,0.3399842083454132,0.0,0.09250864386558533,48,16,2015,33.33333333333333
RWA.1.4.2.1_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Bukinanyana,23.976301193237305,0.3805762231349945,0.0,4.500089645385742,0.0,0.7859679460525513,63,26,2020,41.269841269841265
RWA.1.4.2.1_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Bukinanyana,66.12580108642578,1.0496158599853516,0.0,9.671056747436523,0.0,1.915263295173645,63,26,2024,41.269841269841265
RWA.1.4.2.1_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Bukinanyana,10.780067443847656,0.17111217975616455,0.0,2.482069730758667,0.0,0.39129313826560974,63,26,2015,41.269841269841265
RWA.1.4.2.2_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Buruba,11.621074676513672,0.1614038199186325,0.0,1.4138164520263672,0.0,0.24203388392925262,72,27,2020,37.5
RWA.1.4.2.2_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Buruba,23.115928649902344,0.3210545778274536,0.0,4.157257080078125,0.0,0.5833494663238525,72,27,2024,37.5
RWA.1.4.2.2_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Buruba,3.901144504547119,0.05418256297707558,0.0,0.5920708775520325,0.0,0.09191024303436279,72,27,2015,37.5
RWA.1.4.2.3_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Cyanya,10.502626419067383,0.14586980640888214,0.0,0.4171803295612335,0.0,0.15939410030841827,72,33,2020,45.83333333333333
RWA.1.4.2.3_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Cyanya,18.16820526123047,0.25233617424964905,0.0,0.780015230178833,0.0,0.27721336483955383,72,33,2024,45.83333333333333
RWA.1.4.2.3_1,Amajyaruguru,Musanze,Cyuve,Unknown_Province,Unknown_District,Unknown_Sector,Cyanya,2.9602456092834473,0.04111452400684357,0.0,0.2416619509458542,0.0,0.049774132668972015,72,33,2015,45.83333333333333
