cell_id,province_name,district_name,sector_name,cell_name,elderly_60_plus_2020,general_2020,children_under_five_2020,youth_15_24_2020,men_2020,women_2020,building_count
RWA.3.2.6.4_1,Iburasirazuba,Gatsibo,Kiramuruzi,Nyabisindu,681.657252,14163.061365,2145.670481,3133.980311,6745.0315470000005,7418.029818,2470.0
RWA.3.2.7.1_1,Iburasirazuba,Gatsibo,Kiziguro,Agakomeye,604.3410609999999,11237.54464,1709.585578,2417.350096,5349.693732,5887.849475,1928.0
RWA.3.2.7.2_1,Iburasirazuba,Gatsibo,Kiziguro,Mbogo,296.35016399999995,5495.512911,835.8840529999999,1181.3369480000001,2616.31598,2879.196219,987.0
RWA.3.2.7.3_1,Iburasirazuba,Gatsibo,Kiziguro,Ndatemwa,639.6721239999998,11866.167586,1805.084463,2551.566108,5649.0484050000005,6217.117634,2281.0
RWA.3.2.7.4_1,Iburasirazuba,Gatsibo,Kiziguro,Rubona,560.2991199999999,10595.472028,1610.6142679999998,2290.091348,5044.451028,5551.019864,1760.0
RWA.3.2.8.1_1,Iburasirazuba,Gatsibo,Muhura,Bibare,270.48345599999993,5305.30688,739.927384,1009.326124,2536.692756,2768.614816,1455.0
RWA.3.2.8.2_1,Iburasirazuba,Gatsibo,Muhura,Gakorokombe,243.72896799999995,4809.307633,679.738247,916.957503,2296.111773,2513.196468,1015.0
RWA.3.2.8.3_1,Iburasirazuba,Gatsibo,Muhura,Mamfu,311.0956059999999,6095.967586000001,847.262675,1160.589924,2914.9182450000003,3181.0501919999997,954.0
RWA.3.2.8.4_1,Iburasirazuba,Gatsibo,Muhura,Rumuli,392.5608259999999,7692.0025160000005,1068.420403,1464.623118,3678.2073570000002,4013.7962399999997,1342.0
RWA.3.2.8.5_1,Iburasirazuba,Gatsibo,Muhura,Taba,601.0062729999999,11760.594513,1640.067175,2235.258134,5624.023406,6136.572559,2413.0
RWA.3.2.9.1_1,Iburasirazuba,Gatsibo,Murambi,Murambi,574.7013879999998,12222.135189999999,2013.9112690000002,2368.6436999999996,5743.171415,6478.963774,2179.0
RWA.3.2.9.2_1,Iburasirazuba,Gatsibo,Murambi,Nyamiyaga,258.0747319999999,5486.87084,903.7840480000001,1062.9658379999998,2578.5289820000003,2908.341852,1066.0
RWA.3.2.9.3_1,Iburasirazuba,Gatsibo,Murambi,Rwankuba,507.79488499999985,10800.23237,1779.702025,2092.9356599999996,5074.978625,5725.253745,1421.0
RWA.3.2.9.4_1,Iburasirazuba,Gatsibo,Murambi,Rwimitereri,448.5797159999999,9540.791592,1572.1667400000001,1848.8734559999998,4483.1733,5057.618292,1699.0
RWA.3.2.10.1_1,Iburasirazuba,Gatsibo,Ngarama,Bugamba,233.802,6445.802874999999,1010.38145,1217.215,3062.78605,3383.0160499999997,1145.0
RWA.3.2.10.2_1,Iburasirazuba,Gatsibo,Ngarama,Karambi,353.411358,9745.876962999999,1527.60829,1840.585613,4630.939207,5114.936586,2099.0
RWA.3.2.10.3_1,Iburasirazuba,Gatsibo,Ngarama,Kigasha,387.315168,10857.114934,1698.977396,2064.339856,5166.235492,5690.8782439999995,2023.0
RWA.3.2.10.4_1,Iburasirazuba,Gatsibo,Ngarama,Ngarama,350.186454,9425.073686,1466.9027959999999,1790.216636,4480.006928,4945.065712,2185.0
RWA.3.2.10.5_1,Iburasirazuba,Gatsibo,Ngarama,Nyarubungo,196.07934600000002,5303.748629,826.7661449999999,1006.566974,2520.844712,2782.90333,1010.0
RWA.3.2.11.1_1,Iburasirazuba,Gatsibo,Nyagihanga,Gitinda,142.584999,2795.062821,383.136173,560.816136,1335.5591220000001,1459.503228,761.0
RWA.3.2.11.2_1,Iburasirazuba,Gatsibo,Nyagihanga,Kibare,226.453789,4348.878791,589.354782,872.5119860000001,2078.763332,2270.114596,1010.0
RWA.3.2.11.3_1,Iburasirazuba,Gatsibo,Nyagihanga,Mayange,228.246783,4387.157002,594.820009,880.0946920000001,2097.025516,2290.1306179999997,1154.0
RWA.3.2.11.4_1,Iburasirazuba,Gatsibo,Nyagihanga,Murambi,278.413746,5337.006292,723.252574,1070.758607,2551.059811,2785.945425,1161.0
RWA.3.2.11.5_1,Iburasirazuba,Gatsibo,Nyagihanga,Nyagitabire,282.608031,5427.279789,735.498378,1088.8706940000002,2594.238828,2833.039884,1785.0
RWA.3.2.11.6_1,Iburasirazuba,Gatsibo,Nyagihanga,Nyamirama,187.2985,3672.638183,506.076613,736.4465990000001,1754.5708610000001,1918.0667409999999,778.0
RWA.3.2.12.1_1,Iburasirazuba,Gatsibo,Remera,Bushobora,326.25005999999996,6428.973975,977.2732770000001,1202.816241,3060.349383,3368.624592,1200.0
RWA.3.2.12.2_1,Iburasirazuba,Gatsibo,Remera,Butiruka,171.22071999999997,3371.190145,505.926885,632.377635,1605.8458150000001,1765.3444,589.0
RWA.3.2.12.3_1,Iburasirazuba,Gatsibo,Remera,Kigabiro,286.126489,5663.263184,862.0851260000001,1060.355115,2696.0400600000003,2967.223124,1025.0
RWA.3.2.12.4_1,Iburasirazuba,Gatsibo,Remera,Nyagakombe,177.01896,3488.2761,530.255532,652.632156,1660.505028,1827.771072,713.0
RWA.3.2.12.5_1,Iburasirazuba,Gatsibo,Remera,Rurenge,192.00837599999997,3781.7942310000003,570.582095,708.632589,1800.9343250000002,1980.859952,661.0
RWA.3.2.12.6_1,Iburasirazuba,Gatsibo,Remera,Rwarenga,415.17339699999997,8228.997025,1258.414459,1544.179971,3913.332311,4315.664723,1546.0
RWA.3.2.13.1_1,Iburasirazuba,Gatsibo,Rugarama,Bugarama,301.48663199999993,6504.3821100000005,998.242883,1320.107864,3134.594094,3369.787938,1015.0
RWA.3.2.13.2_1,Iburasirazuba,Gatsibo,Rugarama,Gihuta,254.84432799999993,5554.017064000001,852.85188,1123.084296,2678.602734,2875.414304,1479.0
RWA.3.2.13.3_1,Iburasirazuba,Gatsibo,Rugarama,Kanyangese,663.2529719999999,14461.313310000001,2220.673093,2923.760044,6974.6642489999995,7486.648998,2326.0
RWA.3.2.13.4_1,Iburasirazuba,Gatsibo,Rugarama,Matare,324.54383999999993,7119.392940000001,1093.60519,1436.2220800000002,3435.2043599999997,3684.18858,1347.0
RWA.3.2.13.5_1,Iburasirazuba,Gatsibo,Rugarama,Matunguru,441.7002119999999,9668.966436,1486.408682,1950.8171240000001,4665.772953,5003.1934679999995,1321.0
RWA.3.2.13.6_1,Iburasirazuba,Gatsibo,Rugarama,Remera,400.9970359999999,8788.098341,1349.815038,1771.7676130000002,4239.894967,4548.203374,1166.0
RWA.3.2.14.1_1,Iburasirazuba,Gatsibo,Rwimbogo,Kiburara,159.95238899999998,4070.170044,636.205427,794.245441,1970.126751,2100.043293,723.0
RWA.3.2.14.2_1,Iburasirazuba,Gatsibo,Rwimbogo,Munini,549.562672,14394.59946,2236.515612,2823.5936,7007.295016,7387.304443999999,1993.0
RWA.3.2.14.3_1,Iburasirazuba,Gatsibo,Rwimbogo,Nyamatete,976.410888,25688.564975999998,3984.139134,5044.752864,12501.842094,13186.722882,3446.0
RWA.3.2.14.4_1,Iburasirazuba,Gatsibo,Rwimbogo,Rwikiniro,865.0887359999999,22764.401316,3529.997986,4469.788096,11077.554936,11686.846379999999,3161.0
RWA.3.3.1.1_1,Iburasirazuba,Kayonza,Gahini,Juru,586.172695,11890.782088,1892.14231,2351.905236,5809.991895,6080.790386000001,2888.0
RWA.3.3.1.2_1,Iburasirazuba,Kayonza,Gahini,Kahi,503.346795,10583.671476,1705.92201,2028.276198,5185.20445,5398.46757,1947.0
RWA.3.3.1.3_1,Iburasirazuba,Kayonza,Gahini,Kiyenzi,406.673725,8188.565439,1300.4287100000001,1633.715143,3998.966265,4189.5992080000005,1834.0
RWA.3.3.1.4_1,Iburasirazuba,Kayonza,Gahini,Urugarama,930.821592,18672.744672,2962.437633,3733.853871,9119.79822,9552.946452,4356.0
RWA.3.3.2.1_1,Iburasirazuba,Kayonza,Kabare,Cyarubare,527.547797,12825.043647999999,1950.770525,2460.849089,6179.890329000001,6645.153318999999,2220.0
RWA.3.3.2.2_1,Iburasirazuba,Kayonza,Kabare,Gitara,203.829154,4860.470236,738.58082,937.158762,2338.2982420000003,2522.171994,796.0
RWA.3.3.2.3_1,Iburasirazuba,Kayonza,Kabare,Kirehe,412.40811599999995,10096.747958,1532.127095,1947.778078,4854.941423,5241.806758,2038.0
RWA.3.3.2.6_1,Iburasirazuba,Kayonza,Kabare,Rubimba,162.17040699999998,3866.213666,587.494194,745.507917,1859.968215,2006.2454509999998,781.0
RWA.3.3.2.4_1,Iburasirazuba,Kayonza,Kabare,Rubimba(1),66.266711,1603.61677,243.753468,307.73987999999997,771.699831,831.916939,247.0
RWA.3.3.2.5_1,Iburasirazuba,Kayonza,Kabare,Rubimba(2),36.887381,892.65367,135.685428,171.30348,429.56690100000003,463.08676899999995,135.0
RWA.3.3.2.7_1,Iburasirazuba,Kayonza,Kabare,Rubumba,337.546021,8168.8699879999995,1241.697367,1567.633339,3931.123473,4237.746515,1480.0
RWA.3.3.3.1_1,Iburasirazuba,Kayonza,Kabarondo,Cyabajwa,474.995388,11074.053780999999,1720.410685,2311.620444,5379.1780770000005,5694.875704,2516.0
RWA.3.3.3.2_1,Iburasirazuba,Kayonza,Kabarondo,Cyinzovu,552.256436,12862.844947999998,1998.8594030000002,2681.115183,6246.995842,6615.8491109999995,3340.0
RWA.3.3.3.3_1,Iburasirazuba,Kayonza,Kabarondo,Kabura,439.133412,10237.966819,1590.5203150000002,2137.093956,4973.052123,5264.914696,1971.0
RWA.3.3.3.4_1,Iburasirazuba,Kayonza,Kabarondo,Rusera,281.97357600000004,6573.938662,1021.2948700000001,1372.257288,3193.264854,3380.6738079999996,1460.0
RWA.3.3.4.1_1,Iburasirazuba,Kayonza,Mukarange,Bwiza,614.23164,13740.168716,2211.5614720000003,2973.4693720000005,6611.486772,7128.681944000001,2214.0
RWA.3.3.4.2_1,Iburasirazuba,Kayonza,Mukarange,Kayonza,1142.763486,25559.419063,4113.878796,5530.436455000001,12298.550805,13260.868258,5460.0
RWA.3.3.4.3_1,Iburasirazuba,Kayonza,Mukarange,Mburabuturo,369.12372,8117.948416,1304.421747,1727.708317,3901.973967,4215.974449,1681.0
RWA.3.3.4.4_1,Iburasirazuba,Kayonza,Mukarange,Nyagatovu,847.5231,18954.024202,3050.6861590000003,4100.781939,9120.141489,9833.882713,3583.0
RWA.3.3.4.5_1,Iburasirazuba,Kayonza,Mukarange,Rugendabari,380.378268,8483.016114,1364.980113,1830.3709050000002,4081.067955,4401.9481590000005,1553.0
RWA.3.3.5.1_1,Iburasirazuba,Kayonza,Murama,Bunyentongo,279.553564,6232.771323,971.883351,1194.307424,2999.9219249999996,3232.849398,1198.0
RWA.3.3.5.2_1,Iburasirazuba,Kayonza,Murama,Muko,178.540576,3978.7667279999996,620.4042479999999,762.2395280000001,1914.875112,2063.891616,680.0
RWA.3.3.5.3_1,Iburasirazuba,Kayonza,Murama,Murama,137.194012,3064.8603839999996,477.52773599999995,587.187224,1475.03154,1589.828844,521.0
RWA.3.3.5.4_1,Iburasirazuba,Kayonza,Murama,Nyakanazi,223.269656,4974.430554,774.968028,953.607181,2394.861414,2579.56914,1039.0
RWA.3.3.5.5_1,Iburasirazuba,Kayonza,Murama,Rusave,254.294588,5666.9406389999995,883.639149,1085.654539,2727.3485309999996,2939.592108,1559.0
RWA.3.3.6.1_1,Iburasirazuba,Kayonza,Murundi,Buhabwa,770.29585,17004.120174,2842.849635,3210.7617499999997,8396.040535,8608.079639,1455.0
RWA.3.3.6.2_1,Iburasirazuba,Kayonza,Murundi,Karambi,765.497418,16875.180096,2820.911607,3187.5238019999997,8331.658575,8543.521514999999,2841.0
RWA.3.3.6.3_1,Iburasirazuba,Kayonza,Murundi,Murundi,273.59874,6036.394986,1009.44378,1139.6564999999998,2980.70451,3055.6904759999998,1013.0
RWA.3.3.6.4_1,Iburasirazuba,Kayonza,Murundi,Ryamanyoni,867.028527,19018.177967,3171.549449,3600.682958,9384.743972,9633.433995,2877.0
RWA.3.3.7.1_1,Iburasirazuba,Kayonza,Mwiri,Kageyo,456.38577399999997,10034.955523,1627.655406,1831.957603,4923.063481,5111.893343,1547.0
RWA.3.3.7.2_1,Iburasirazuba,Kayonza,Mwiri,Migera,265.74859799999996,5827.81878,945.29736,1063.826112,2857.970562,2969.848968,1392.0
RWA.3.3.7.3_1,Iburasirazuba,Kayonza,Mwiri,Nyamugari,500.57406299999997,11075.452039,1793.3404890000002,2032.686506,5433.82739,5641.626012,2344.0
RWA.3.3.7.4_1,Iburasirazuba,Kayonza,Mwiri,Nyawera,365.58354599999996,8030.750489,1303.018608,1465.502397,3939.817823,4090.933714,1671.0
RWA.3.3.8.1_1,Iburasirazuba,Kayonza,Ndego,Byimana,190.15867400000002,4853.949814,743.545409,930.100937,2370.92607,2483.023744,824.0
RWA.3.3.8.2_1,Iburasirazuba,Kayonza,Ndego,Isangano,294.393477,7503.693732,1150.756051,1437.3866050000001,3665.4074910000004,3838.2862410000002,1327.0
RWA.3.3.8.3_1,Iburasirazuba,Kayonza,Ndego,Karambi,361.5084,9229.438332,1413.834006,1768.511766,4508.364168,4721.074164000001,1365.0
RWA.3.3.8.4_1,Iburasirazuba,Kayonza,Ndego,Kiyovu,387.09000000000003,9882.545699999999,1513.88185,1893.65785,4827.3918,5055.1539,1479.0
RWA.3.3.9.1_1,Iburasirazuba,Kayonza,Nyamirama,Gikaya,562.2728149999999,11116.787607,1766.157039,2100.7263789999997,5304.909539,5811.878068,2498.0
RWA.3.3.9.2_1,Iburasirazuba,Kayonza,Nyamirama,Musumba,503.006082,10109.180209,1602.416925,1930.72933,4833.433050000001,5275.747159,2374.0
RWA.3.3.9.3_1,Iburasirazuba,Kayonza,Nyamirama,Rurambi,653.433311,12932.529894,2054.897238,2445.837787,6171.841682,6760.688212,3059.0
RWA.3.3.9.4_1,Iburasirazuba,Kayonza,Nyamirama,Shyogo,397.08127199999996,7852.257752,1247.512659,1484.144117,3747.146967,4105.110785,1988.0
RWA.3.3.10.1_1,Iburasirazuba,Kayonza,Rukara,Kawangire,433.48078,7617.915265,1137.7025150000002,1558.72094,3649.6402999999996,3968.2749649999996,1798.0
RWA.3.3.10.2_1,Iburasirazuba,Kayonza,Rukara,Rukara,1133.789365,19987.95,2989.969398,4087.030562,9580.617202,10407.332798,4839.0
RWA.3.3.10.3_1,Iburasirazuba,Kayonza,Rukara,Rwimishinya,616.650318,10915.735941,1636.889638,2229.372158,5234.3352749999995,5681.400648,2553.0
RWA.3.3.11.1_1,Iburasirazuba,Kayonza,Ruramira,Bugambira,204.956168,3800.443112,618.0112459999999,688.9087020000001,1795.247732,2005.195382,923.0
RWA.3.3.11.2_1,Iburasirazuba,Kayonza,Ruramira,Nkamba,393.95018,7300.141316,1187.021732,1322.792692,3448.1387720000002,3852.002544,1565.0
RWA.3.3.11.3_1,Iburasirazuba,Kayonza,Ruramira,Ruyonza,235.25365,4359.39613,708.8490099999999,789.92681,2059.11121,2300.28492,1077.0
RWA.3.3.11.4_1,Iburasirazuba,Kayonza,Ruramira,Umubuga,350.8868,6502.15016,1057.26632,1178.1959200000001,3071.2167200000004,3430.9334400000002,1265.0
RWA.3.3.12.1_1,Iburasirazuba,Kayonza,Rwinkwavu,Gihinga,367.217172,9173.580592999999,1435.874425,1843.694878,4501.499475,4672.081117999999,1623.0
RWA.3.3.12.2_1,Iburasirazuba,Kayonza,Rwinkwavu,Mbarara,232.25694000000001,5764.065135,901.575445,1158.206555,2825.157495,2938.90764,1323.0
RWA.3.3.12.3_1,Iburasirazuba,Kayonza,Rwinkwavu,Mukoyoyo,519.619873,12926.404375,2016.113723,2582.899211,6327.601758,6598.802616999999,1941.0
RWA.3.3.12.4_1,Iburasirazuba,Kayonza,Rwinkwavu,Nkondo,564.2020190000001,14048.000983999998,2199.69348,2816.169641,6891.393127,7156.607891999999,2126.0
RWA.3.4.1.1_1,Iburasirazuba,Kirehe,Gahara,Butezi,349.5729419999999,7433.591681,1200.63255,1392.449744,3527.249729,3906.342746,1527.0
RWA.3.4.1.2_1,Iburasirazuba,Kirehe,Gahara,Muhamba,324.19785599999994,6964.440584,1128.519912,1299.615272,3303.717584,3660.7238239999997,1285.0
RWA.3.4.1.3_1,Iburasirazuba,Kirehe,Gahara,Murehe,406.4276519999999,8730.906702999999,1414.758579,1629.250699,4141.675078,4589.232658,1941.0
RWA.3.4.1.4_1,Iburasirazuba,Kirehe,Gahara,Nyagasenyi,561.2206139999998,12051.814316,1952.654743,2249.260093,5717.068461,6334.747276,2261.0
RWA.3.4.1.5_1,Iburasirazuba,Kirehe,Gahara,Nyakagezi,242.75494799999993,5214.878447,845.0203710000001,973.134251,2473.778822,2741.100242,1144.0
RWA.3.4.1.6_1,Iburasirazuba,Kirehe,Gahara,Rubimba,359.2143719999999,7716.667783,1250.4110190000001,1439.9863389999998,3660.551158,4056.117538,1900.0
RWA.3.4.2.1_1,Iburasirazuba,Kirehe,Gatore,Curazo,264.892966,5166.838003000001,808.330824,1002.9093300000001,2458.154557,2708.6834460000005,1102.0
RWA.3.4.2.2_1,Iburasirazuba,Kirehe,Gatore,Cyunuzi,315.375444,6130.5814980000005,960.244272,1188.863388,2916.48375,3214.097748,1211.0
RWA.3.4.2.3_1,Iburasirazuba,Kirehe,Gatore,Muganza,241.35357,4669.5761250000005,722.909654,916.763636,2225.436597,2444.139454,1237.0
RWA.3.4.2.4_1,Iburasirazuba,Kirehe,Gatore,Nyamiryango,235.890576,4585.475592000001,718.231488,889.2311520000001,2181.435,2404.0405920000003,1213.0
RWA.3.4.2.5_1,Iburasirazuba,Kirehe,Gatore,Rwabutazi,239.66882999999999,4660.528721000001,730.078622,903.66204,2217.116857,2443.4118660000004,1039.0
RWA.3.4.2.6_1,Iburasirazuba,Kirehe,Gatore,Rwantonde,402.382926,7825.938632,1226.019743,1517.323677,3722.953705,4102.984932,1758.0
RWA.3.4.3.1_1,Iburasirazuba,Kirehe,Kigarama,Cyanya,366.480417,7955.999462,1231.739978,1545.189636,3822.495246,4133.504216,1810.0
RWA.3.4.3.2_1,Iburasirazuba,Kirehe,Kigarama,Kigarama,340.378561,7389.024933,1143.908846,1436.187289,3551.089142,3837.9357910000003,1645.0
RWA.3.4.3.3_1,Iburasirazuba,Kirehe,Kigarama,Kiremera,492.308812,10650.308819,1650.10268,2067.681571,5118.806922,5531.501897,2092.0
RWA.3.4.3.4_1,Iburasirazuba,Kirehe,Kigarama,Nyakerera,320.309892,6952.835539,1076.5519,1350.210027,3340.5927899999997,3612.242749,1614.0
RWA.3.4.3.5_1,Iburasirazuba,Kirehe,Kigarama,Nyankurazo,351.221479,7569.329738,1174.078145,1467.512964,3638.2803679999997,3931.04937,1846.0
RWA.3.4.4.1_1,Iburasirazuba,Kirehe,Kigina,Gatarama,248.27297099999993,5401.901606,827.985076,1125.550241,2655.456123,2746.445483,1132.0
RWA.3.4.4.2_1,Iburasirazuba,Kirehe,Kigina,Rugarama,480.48965799999985,10460.437852000001,1602.906529,2183.362757,5144.449014,5315.988838,2407.0
RWA.3.4.4.3_1,Iburasirazuba,Kirehe,Kigina,Ruhanga,590.0374859999998,12840.783204000001,1967.1099120000001,2680.55265,6315.37821,6525.40499,3431.0
RWA.3.4.4.4_1,Iburasirazuba,Kirehe,Kigina,Rwanteru,377.4755969999999,8217.668336,1259.3147780000002,1713.5366849999998,4040.3748629999996,4177.293473,1758.0
RWA.3.4.5.1_1,Iburasirazuba,Kirehe,Kirehe,Gahama,335.14462000000003,6288.224866,890.0753339999999,1344.43681,3035.7641360000002,3252.4599120000003,1468.0
RWA.3.4.5.2_1,Iburasirazuba,Kirehe,Kirehe,Kirehe,341.73552,6389.80296,903.502448,1367.746832,3085.556544,3304.2455680000003,1656.0
RWA.3.4.5.3_1,Iburasirazuba,Kirehe,Kirehe,Nyabigega,202.20109200000002,3789.956904,539.5605969999999,806.396993,1828.398163,1961.55827,1079.0
RWA.3.4.5.4_1,Iburasirazuba,Kirehe,Kirehe,Nyabikokora,532.9678680000001,10050.353622,1428.204018,2148.0997979999997,4858.575696,5191.776672,2448.0
RWA.3.4.5.5_1,Iburasirazuba,Kirehe,Kirehe,Rwesero,249.04782,4656.71961,658.448718,996.7777619999999,2248.672104,2408.046888,1058.0
RWA.3.4.6.1_1,Iburasirazuba,Kirehe,Mahama,Kamombo,533.5260359999999,13636.930715999999,2165.8282440000003,2599.57032,6623.223671999999,7013.707044,2230.0
RWA.3.4.6.2_1,Iburasirazuba,Kirehe,Mahama,Mwoga,223.18292099999994,5704.557651,906.0024090000001,1087.44402,2770.6059419999997,2933.951709,1521.0
RWA.3.4.6.3_1,Iburasirazuba,Kirehe,Mahama,Saruhembe,300.2184459999999,7673.586426,1218.725134,1462.79452,3726.9294919999998,3946.656934,1572.0
RWA.3.4.6.4_1,Iburasirazuba,Kirehe,Mahama,Umunini,326.63062599999995,8348.682006,1325.944354,1591.48612,4054.811852,4293.870154,9168.0
RWA.3.4.7.1_1,Iburasirazuba,Kirehe,Mpanga,Bwiyorere,241.00176499999998,5981.51234,930.4959449999999,1200.528638,2890.0711349999997,3091.441781,1469.0
RWA.3.4.7.2_1,Iburasirazuba,Kirehe,Mpanga,Kankobwa,137.62094,3418.45396,531.762075,686.017468,1651.7009699999999,1766.753321,1046.0
RWA.3.4.7.3_1,Iburasirazuba,Kirehe,Mpanga,Mpanga,258.378328,6423.942996,999.1732179999999,1288.957892,3103.8354579999996,3320.1081639999998,1814.0
RWA.3.4.7.4_1,Iburasirazuba,Kirehe,Mpanga,Mushongi,168.16019,4180.450032,650.271633,838.827,2019.8954159999998,2160.555023,1223.0
RWA.3.4.7.5_1,Iburasirazuba,Kirehe,Mpanga,Nasho,278.06341,6912.636048,1075.2648869999998,1387.0529999999999,3340.0236239999995,3572.613097,2302.0
RWA.3.4.7.6_1,Iburasirazuba,Kirehe,Mpanga,Nyakabungo,306.15897,7611.089616,1183.9097789999998,1527.201,3677.5000079999995,3933.590349,1503.0
RWA.3.4.7.7_1,Iburasirazuba,Kirehe,Mpanga,Rubaya,248.631891,6189.291459,963.741636,1238.86422,2991.2818859999998,3198.010146,1606.0
RWA.3.4.8.1_1,Iburasirazuba,Kirehe,Musaza,Gasarabwayi,227.41134300000002,5123.380691,766.33781,1028.009013,2445.51558,2677.865111,1342.0
RWA.3.4.8.2_1,Iburasirazuba,Kirehe,Musaza,Kabuga,375.804101,8504.338748,1266.554154,1713.1767,4055.9523320000003,4448.386416,2120.0
RWA.3.4.8.3_1,Iburasirazuba,Kirehe,Musaza,Mubuga,297.946778,6725.130022,1004.1665559999999,1351.555186,3209.0218720000003,3516.10815,1525.0
RWA.3.4.8.4_1,Iburasirazuba,Kirehe,Musaza,Musaza,244.026691,5523.692691,822.6086339999999,1112.757773,2634.4411880000002,2889.251503,1294.0
RWA.3.4.8.5_1,Iburasirazuba,Kirehe,Musaza,Nganda,298.737238,6761.143909,1006.901712,1362.0516300000002,3224.5808110000003,3536.563098,1568.0
RWA.3.4.9.1_1,Iburasirazuba,Kirehe,Mushikiri,Bisagara,348.51618899999994,7889.577733000001,1196.967732,1631.1100159999999,3817.7023919999997,4071.87534,1769.0
RWA.3.4.9.2_1,Iburasirazuba,Kirehe,Mushikiri,Cyamigurwa,190.36989899999998,4289.727433,649.846914,887.555114,2075.669808,2214.057612,789.0
RWA.3.4.9.3_1,Iburasirazuba,Kirehe,Mushikiri,Rugarama,397.59460499999994,8977.214436,1361.9902829999999,1856.579325,4343.4499559999995,4633.76448,1654.0
RWA.3.4.9.4_1,Iburasirazuba,Kirehe,Mushikiri,Rwanyamuhanga,221.76617899999997,4982.332329000001,755.3666939999999,1029.190814,2409.842264,2572.490064,1029.0
RWA.3.4.9.5_1,Iburasirazuba,Kirehe,Mushikiri,Rwayikona,485.1853829999999,10985.655996000001,1666.797777,2271.123819,5315.879988,5669.776008,2455.0
RWA.3.4.10.1_1,Iburasirazuba,Kirehe,Nasho,Cyambwe,302.53391999999997,7886.36088,1186.1434800000002,1562.7016800000001,3776.40684,4109.95512,1929.0
RWA.3.4.10.2_1,Iburasirazuba,Kirehe,Nasho,Kagese,151.123898,3884.288696,585.986613,771.650984,1861.042368,2023.246823,1200.0
RWA.3.4.10.3_1,Iburasirazuba,Kirehe,Nasho,Ntaruka,221.706608,5713.8716779999995,860.658753,1135.234621,2737.751104,2976.121305,1406.0
RWA.3.4.10.4_1,Iburasirazuba,Kirehe,Nasho,Rubirizi,375.56852699999996,9739.585353999999,1465.924312,1925.8255040000001,4665.383803,5074.202795,2352.0
RWA.3.4.10.5_1,Iburasirazuba,Kirehe,Nasho,Rugoma,202.49768999999998,5258.605876,791.0924600000001,1043.1425980000001,2518.766358,2739.84022,1501.0
RWA.3.4.11.1_1,Iburasirazuba,Kirehe,Nyamugari,Bukora,422.2338559999999,8703.74296,1362.3719119999998,1670.70024,4193.919048,4509.823912000001,2101.0
RWA.3.4.11.2_1,Iburasirazuba,Kirehe,Nyamugari,Kagasa,498.1312639999999,10268.25874,1607.261078,1971.01206,4947.784662,5320.474078,2491.0
RWA.3.4.11.3_1,Iburasirazuba,Kirehe,Nyamugari,Kazizi,447.7776629999999,9363.115722999999,1467.155892,1796.35891,4514.268431,4848.847292,1966.0
RWA.3.4.11.4_1,Iburasirazuba,Kirehe,Nyamugari,Kiyanzi,595.5702519999999,12285.112097,1922.6750319999999,2358.520281,5919.381798,6365.730299000001,3029.0
RWA.3.4.11.5_1,Iburasirazuba,Kirehe,Nyamugari,Nyamugari,453.4835809999999,9362.760629,1464.658888,1801.353814,4513.833423,4848.927206,1897.0
RWA.3.4.12.1_1,Iburasirazuba,Kirehe,Nyarubuye,Mareba,374.77920399999994,8102.436124,1268.7534289999999,1664.3435670000001,3908.108196,4194.327928,1506.0
RWA.3.4.12.2_1,Iburasirazuba,Kirehe,Nyarubuye,Nyabitare,523.8840379999999,11322.277246,1771.116065,2325.480156,5466.218979,5856.058266999999,2148.0
RWA.3.4.12.3_1,Iburasirazuba,Kirehe,Nyarubuye,Nyarutunga,491.5827349999999,10627.561532,1664.197563,2182.9999940000002,5125.966461,5501.595071,2192.0
RWA.3.5.1.1_1,Iburasirazuba,Ngoma,Gashanda,Cyerwa,242.791995,4904.578145,810.1740990000001,923.803799,2316.233948,2588.3447800000004,1067.0
RWA.3.5.1.2_1,Iburasirazuba,Ngoma,Gashanda,Giseri,278.256842,5616.533618,926.691186,1058.670058,2652.941787,2963.592509,1070.0
RWA.3.5.1.3_1,Iburasirazuba,Ngoma,Gashanda,Munege,164.762505,3329.7508350000003,549.6161850000001,627.403725,1572.49026,1757.26098,718.0
RWA.3.5.1.4_1,Iburasirazuba,Ngoma,Gashanda,Mutsindo,379.845032,7616.190272000001,1253.6973600000001,1438.3635629999999,3601.07184,4015.1193110000004,1211.0
RWA.3.5.2.1_1,Iburasirazuba,Ngoma,Jarama,Ihanika,285.5045999999999,6148.392599999999,1067.0339999999999,1077.0834,2914.3086,3234.084,1102.0
RWA.3.5.2.2_1,Iburasirazuba,Ngoma,Jarama,Jarama,317.38594699999993,6834.963107,1186.18613,1197.357713,3239.7397269999997,3595.22338,1462.0
RWA.3.5.2.3_1,Iburasirazuba,Ngoma,Jarama,Karenge,176.53701099999995,3801.7560909999997,659.78269,665.996569,1802.0141509999999,1999.7419399999999,1183.0
RWA.3.5.2.4_1,Iburasirazuba,Ngoma,Jarama,Kibimba,225.54863399999996,4857.230154,842.95686,850.895886,2302.303794,2554.92636,880.0
RWA.3.5.2.5_1,Iburasirazuba,Ngoma,Jarama,Kigoma,301.20735299999996,6486.554193,1125.7208699999999,1136.322987,3074.595573,3411.95862,1366.0
