cell_id,province_name,district_name,sector_name ,cell_name
RWA.2.5.2.5_1,Amajyepfo,Nyamagabe,Cyanika,Nyanza
RWA.2.5.2.6_1,Amajyepfo,Nyamagabe,Cyanika,Nyanzoga
RWA.2.5.3.1_1,Amajyepfo,Nyamagabe,Gasaka,Kigeme
RWA.2.5.3.2_1,Amajyepfo,Nyamagabe,Gasaka,Ngiryi
RWA.2.5.3.3_1,Amajyepfo,Nyamagabe,Gasaka,Nyabivumu
RWA.2.5.3.4_1,Amajyepfo,Nyamagabe,Gasaka,Nyamugari
RWA.2.5.3.5_1,Amajyepfo,Nyamagabe,Gasaka,Nzega
RWA.2.5.3.6_1,Amajyepfo,Nyamagabe,Gasaka,Remera
RWA.2.5.4.1_1,Amajyepfo,Nyamagabe,Gatare,Bakopfu
RWA.2.5.4.2_1,Amajyepfo,Nyamagabe,Gatare,Gatare
RWA.2.5.4.3_1,Amajyepfo,Nyamagabe,Gatare,Mukongoro
RWA.2.5.4.4_1,Amajyepfo,Nyamagabe,Gatare,Ruganda
RWA.2.5.4.5_1,Amajyepfo,Nyamagabe,Gatare,Shyeru
RWA.2.5.5.1_1,Amajyepfo,Nyamagabe,Kaduha,Kavumu
RWA.2.5.5.2_1,Amajyepfo,Nyamagabe,Kaduha,Murambi
RWA.2.5.5.3_1,Amajyepfo,Nyamagabe,Kaduha,Musenyi
RWA.2.5.5.4_1,Amajyepfo,Nyamagabe,Kaduha,Nyabisindu
RWA.2.5.5.5_1,Amajyepfo,Nyamagabe,Kaduha,Nyamiyaga
RWA.2.5.6.1_1,Amajyepfo,Nyamagabe,Kamegeri,Bwama
RWA.2.5.6.2_1,Amajyepfo,Nyamagabe,Kamegeri,Kamegeri
RWA.2.5.6.3_1,Amajyepfo,Nyamagabe,Kamegeri,Kirehe
RWA.2.5.6.4_1,Amajyepfo,Nyamagabe,Kamegeri,Kizi
RWA.2.5.6.5_1,Amajyepfo,Nyamagabe,Kamegeri,Nyarusiza
RWA.2.5.6.6_1,Amajyepfo,Nyamagabe,Kamegeri,Rususa
RWA.2.5.7.1_1,Amajyepfo,Nyamagabe,Kibirizi,Bugarama
RWA.2.5.7.2_1,Amajyepfo,Nyamagabe,Kibirizi,Bugarura
RWA.2.5.7.3_1,Amajyepfo,Nyamagabe,Kibirizi,Gashiha
RWA.2.5.7.4_1,Amajyepfo,Nyamagabe,Kibirizi,Karambo
RWA.2.5.7.5_1,Amajyepfo,Nyamagabe,Kibirizi,Ruhunga
RWA.2.5.7.6_1,Amajyepfo,Nyamagabe,Kibirizi,Uwindekezi
RWA.2.5.8.1_1,Amajyepfo,Nyamagabe,Kibumbwe,Bwenda
RWA.2.5.8.2_1,Amajyepfo,Nyamagabe,Kibumbwe,Gakanka
RWA.2.5.8.3_1,Amajyepfo,Nyamagabe,Kibumbwe,Kibibi
RWA.2.5.8.4_1,Amajyepfo,Nyamagabe,Kibumbwe,Nyakiza
RWA.2.5.9.1_1,Amajyepfo,Nyamagabe,Kitabi,Kagano
RWA.2.5.9.2_1,Amajyepfo,Nyamagabe,Kitabi,Mujuga
RWA.2.5.9.3_1,Amajyepfo,Nyamagabe,Kitabi,Mukungu
RWA.2.5.9.4_1,Amajyepfo,Nyamagabe,Kitabi,Shaba
RWA.2.5.9.5_1,Amajyepfo,Nyamagabe,Kitabi,Uwingugu
RWA.2.5.10.1_1,Amajyepfo,Nyamagabe,Mbazi,Manwari
RWA.2.5.10.2_1,Amajyepfo,Nyamagabe,Mbazi,Mutiwingoma
RWA.2.5.10.3_1,Amajyepfo,Nyamagabe,Mbazi,Ngambi
RWA.2.5.10.4_1,Amajyepfo,Nyamagabe,Mbazi,Ngara
RWA.2.5.11.1_1,Amajyepfo,Nyamagabe,Mugano,Gitondorero
RWA.2.5.11.2_1,Amajyepfo,Nyamagabe,Mugano,Gitwa
RWA.2.5.11.3_1,Amajyepfo,Nyamagabe,Mugano,Ruhinga
RWA.2.5.11.4_1,Amajyepfo,Nyamagabe,Mugano,Sovu
RWA.2.5.11.5_1,Amajyepfo,Nyamagabe,Mugano,Suti
RWA.2.5.11.6_1,Amajyepfo,Nyamagabe,Mugano,Yonde
RWA.2.5.12.1_1,Amajyepfo,Nyamagabe,Musange,Gasave
RWA.2.5.12.2_1,Amajyepfo,Nyamagabe,Musange,Jenda
RWA.2.5.12.3_1,Amajyepfo,Nyamagabe,Musange,Masagara
RWA.2.5.12.4_1,Amajyepfo,Nyamagabe,Musange,Masangano
RWA.2.5.12.5_1,Amajyepfo,Nyamagabe,Musange,Masizi
RWA.2.5.12.6_1,Amajyepfo,Nyamagabe,Musange,Nyagisozi
RWA.2.5.13.1_1,Amajyepfo,Nyamagabe,Musebeya,Gatovu
RWA.2.5.13.2_1,Amajyepfo,Nyamagabe,Musebeya,Nyarurambi
RWA.2.5.13.3_1,Amajyepfo,Nyamagabe,Musebeya,Rugano
RWA.2.5.13.4_1,Amajyepfo,Nyamagabe,Musebeya,Runege
RWA.2.5.13.5_1,Amajyepfo,Nyamagabe,Musebeya,Rusekera
RWA.2.5.13.6_1,Amajyepfo,Nyamagabe,Musebeya,Sekera
RWA.2.5.14.1_1,Amajyepfo,Nyamagabe,Mushubi,Buteteri
RWA.2.5.14.2_1,Amajyepfo,Nyamagabe,Mushubi,Cyobe
RWA.2.5.14.3_1,Amajyepfo,Nyamagabe,Mushubi,Gashwati
RWA.2.5.15.1_1,Amajyepfo,Nyamagabe,Nkomane,Bitandara
RWA.2.5.15.2_1,Amajyepfo,Nyamagabe,Nkomane,Musaraba
RWA.2.5.15.3_1,Amajyepfo,Nyamagabe,Nkomane,Mutengeri
RWA.2.5.15.4_1,Amajyepfo,Nyamagabe,Nkomane,Nkomane
RWA.2.5.15.5_1,Amajyepfo,Nyamagabe,Nkomane,Nyarwungo
RWA.2.5.15.6_1,Amajyepfo,Nyamagabe,Nkomane,Twiya
RWA.2.5.16.1_1,Amajyepfo,Nyamagabe,Tare,Buhoro
RWA.2.5.16.2_1,Amajyepfo,Nyamagabe,Tare,Gasarenda
RWA.2.5.16.3_1,Amajyepfo,Nyamagabe,Tare,Gatovu
RWA.2.5.16.4_1,Amajyepfo,Nyamagabe,Tare,Kaganza
RWA.2.5.16.5_1,Amajyepfo,Nyamagabe,Tare,Nkumbure
RWA.2.5.16.6_1,Amajyepfo,Nyamagabe,Tare,Nyamigina
RWA.2.5.17.1_1,Amajyepfo,Nyamagabe,Uwinkingi,Bigumira
RWA.2.5.17.2_1,Amajyepfo,Nyamagabe,Uwinkingi,Gahira
RWA.2.5.17.3_1,Amajyepfo,Nyamagabe,Uwinkingi,Kibyagira
RWA.2.5.17.4_1,Amajyepfo,Nyamagabe,Uwinkingi,Mudasomwa
RWA.2.5.17.5_1,Amajyepfo,Nyamagabe,Uwinkingi,Munyege
RWA.2.5.17.6_1,Amajyepfo,Nyamagabe,Uwinkingi,Rugogwe
RWA.2.6.1.1_1,Amajyepfo,Nyanza,Busasamana,Gahondo
RWA.2.6.1.2_1,Amajyepfo,Nyanza,Busasamana,Kavumu
RWA.2.6.1.3_1,Amajyepfo,Nyanza,Busasamana,Kibinja
RWA.2.6.1.4_1,Amajyepfo,Nyanza,Busasamana,Nyanza
RWA.2.6.1.5_1,Amajyepfo,Nyanza,Busasamana,Rwesero
RWA.2.6.2.1_1,Amajyepfo,Nyanza,Busoro,Gitovu
RWA.2.6.2.2_1,Amajyepfo,Nyanza,Busoro,Kimirama
RWA.2.6.2.3_1,Amajyepfo,Nyanza,Busoro,Masangano
RWA.2.6.2.4_1,Amajyepfo,Nyanza,Busoro,Munyinya
RWA.2.6.2.5_1,Amajyepfo,Nyanza,Busoro,Rukingiro
RWA.2.6.2.6_1,Amajyepfo,Nyanza,Busoro,Shyira
RWA.2.6.3.1_1,Amajyepfo,Nyanza,Cyabakamyi,Kadaho
RWA.2.6.3.2_1,Amajyepfo,Nyanza,Cyabakamyi,Karama
RWA.2.6.3.3_1,Amajyepfo,Nyanza,Cyabakamyi,Nyabinyenga
RWA.2.6.3.4_1,Amajyepfo,Nyanza,Cyabakamyi,Nyarurama
RWA.2.6.3.5_1,Amajyepfo,Nyanza,Cyabakamyi,Rubona
RWA.2.6.4.1_1,Amajyepfo,Nyanza,Kibilizi,Cyeru
RWA.2.6.4.2_1,Amajyepfo,Nyanza,Kibilizi,Mbuye
RWA.2.6.4.3_1,Amajyepfo,Nyanza,Kibilizi,Mututu
RWA.2.6.4.4_1,Amajyepfo,Nyanza,Kibilizi,Rwotso
RWA.2.6.5.1_1,Amajyepfo,Nyanza,Kigoma,Butansinda
RWA.2.6.5.2_1,Amajyepfo,Nyanza,Kigoma,Butara
RWA.2.6.5.3_1,Amajyepfo,Nyanza,Kigoma,Gahombo
RWA.2.6.5.4_1,Amajyepfo,Nyanza,Kigoma,Gasoro
RWA.2.6.5.5_1,Amajyepfo,Nyanza,Kigoma,Mulinja
RWA.2.6.6.1_1,Amajyepfo,Nyanza,Mukingo,Cyerezo
RWA.2.6.6.2_1,Amajyepfo,Nyanza,Mukingo,Gatagara
RWA.2.6.6.3_1,Amajyepfo,Nyanza,Mukingo,Kiruli
RWA.2.6.6.4_1,Amajyepfo,Nyanza,Mukingo,Mpanga
RWA.2.6.6.5_1,Amajyepfo,Nyanza,Mukingo,Ngwa
RWA.2.6.6.6_1,Amajyepfo,Nyanza,Mukingo,Nkomero
RWA.2.6.7.1_1,Amajyepfo,Nyanza,Muyira,Gati
RWA.2.6.7.2_1,Amajyepfo,Nyanza,Muyira,Migina
RWA.2.6.7.3_1,Amajyepfo,Nyanza,Muyira,Nyamiyaga
RWA.2.6.7.4_1,Amajyepfo,Nyanza,Muyira,Nyamure
RWA.2.6.7.5_1,Amajyepfo,Nyanza,Muyira,Nyundo
RWA.2.6.8.1_1,Amajyepfo,Nyanza,Ntyazo,Bugali
RWA.2.6.8.2_1,Amajyepfo,Nyanza,Ntyazo,Cyotamakara
RWA.2.6.8.3_1,Amajyepfo,Nyanza,Ntyazo,Kagunga
RWA.2.6.8.4_1,Amajyepfo,Nyanza,Ntyazo,Katarara
RWA.2.6.9.1_1,Amajyepfo,Nyanza,Nyagisozi,Gahunga
RWA.2.6.9.2_1,Amajyepfo,Nyanza,Nyagisozi,Kabirizi
RWA.2.6.9.3_1,Amajyepfo,Nyanza,Nyagisozi,Kabuga
RWA.2.6.9.4_1,Amajyepfo,Nyanza,Nyagisozi,Kirambi
RWA.2.6.9.5_1,Amajyepfo,Nyanza,Nyagisozi,Rurangazi
RWA.2.6.10.1_1,Amajyepfo,Nyanza,Rwabicuma,Gacu
RWA.2.6.10.2_1,Amajyepfo,Nyanza,Rwabicuma,Gishike
RWA.2.6.10.3_1,Amajyepfo,Nyanza,Rwabicuma,Mubuga
RWA.2.6.10.4_1,Amajyepfo,Nyanza,Rwabicuma,Mushirarungu
RWA.2.6.10.5_1,Amajyepfo,Nyanza,Rwabicuma,Nyarusange
RWA.2.6.10.6_1,Amajyepfo,Nyanza,Rwabicuma,Runga
RWA.2.7.1.1_1,Amajyepfo,Nyaruguru,Busanze,Kirarangombe
RWA.2.7.1.2_1,Amajyepfo,Nyaruguru,Busanze,Nkanda
RWA.2.7.1.3_1,Amajyepfo,Nyaruguru,Busanze,Nteko
RWA.2.7.1.4_1,Amajyepfo,Nyaruguru,Busanze,Runyombyi
RWA.2.7.1.5_1,Amajyepfo,Nyaruguru,Busanze,Shororo
RWA.2.7.2.1_1,Amajyepfo,Nyaruguru,Cyahinda,Coko
RWA.2.7.2.2_1,Amajyepfo,Nyaruguru,Cyahinda,Cyahinda
RWA.2.7.2.3_1,Amajyepfo,Nyaruguru,Cyahinda,Gasasa
RWA.2.7.2.4_1,Amajyepfo,Nyaruguru,Cyahinda,Muhambara
RWA.2.7.2.5_1,Amajyepfo,Nyaruguru,Cyahinda,Rutobwe
RWA.2.7.3.1_1,Amajyepfo,Nyaruguru,Kibeho,Gakoma
RWA.2.7.3.2_1,Amajyepfo,Nyaruguru,Kibeho,Kibeho
RWA.2.7.3.3_1,Amajyepfo,Nyaruguru,Kibeho,Mbasa
RWA.2.7.3.4_1,Amajyepfo,Nyaruguru,Kibeho,Mpanda
RWA.2.7.3.5_1,Amajyepfo,Nyaruguru,Kibeho,Mubuga
RWA.2.7.3.6_1,Amajyepfo,Nyaruguru,Kibeho,Nyange
RWA.2.7.4.1_1,Amajyepfo,Nyaruguru,Kivu,Cyanyirankora
RWA.2.7.4.2_1,Amajyepfo,Nyaruguru,Kivu,Gahurizo
RWA.2.7.4.3_1,Amajyepfo,Nyaruguru,Kivu,Kimina
RWA.2.7.4.4_1,Amajyepfo,Nyaruguru,Kivu,Kivu
RWA.2.7.4.5_1,Amajyepfo,Nyaruguru,Kivu,Rugerero
RWA.2.7.5.1_1,Amajyepfo,Nyaruguru,Mata,Gorwe
RWA.2.7.5.2_1,Amajyepfo,Nyaruguru,Mata,Murambi
RWA.2.7.5.3_1,Amajyepfo,Nyaruguru,Mata,Nyamabuye
RWA.2.7.5.4_1,Amajyepfo,Nyaruguru,Mata,Ramba
RWA.2.7.5.5_1,Amajyepfo,Nyaruguru,Mata,Rwamiko
RWA.2.7.6.1_1,Amajyepfo,Nyaruguru,Muganza,Muganza
RWA.2.7.6.2_1,Amajyepfo,Nyaruguru,Muganza,Rukore
RWA.2.7.6.3_1,Amajyepfo,Nyaruguru,Muganza,Samiyonga
RWA.2.7.6.4_1,Amajyepfo,Nyaruguru,Muganza,Uwacyiza
RWA.2.7.7.1_1,Amajyepfo,Nyaruguru,Munini,Giheta
RWA.2.7.7.2_1,Amajyepfo,Nyaruguru,Munini,Ngarurira
RWA.2.7.7.3_1,Amajyepfo,Nyaruguru,Munini,Ngeri
RWA.2.7.7.4_1,Amajyepfo,Nyaruguru,Munini,Ntwali
RWA.2.7.7.5_1,Amajyepfo,Nyaruguru,Munini,Nyarure
RWA.2.7.8.1_1,Amajyepfo,Nyaruguru,Ngera,Bitare
RWA.2.7.8.2_1,Amajyepfo,Nyaruguru,Ngera,Mukuge
RWA.2.7.8.3_1,Amajyepfo,Nyaruguru,Ngera,Murama
RWA.2.7.8.4_1,Amajyepfo,Nyaruguru,Ngera,Nyamirama
RWA.2.7.8.5_1,Amajyepfo,Nyaruguru,Ngera,Nyanza
RWA.2.7.8.6_1,Amajyepfo,Nyaruguru,Ngera,Yaramba
RWA.2.7.9.1_1,Amajyepfo,Nyaruguru,Ngoma,Fugi
RWA.2.7.9.2_1,Amajyepfo,Nyaruguru,Ngoma,Kibangu
RWA.2.7.9.3_1,Amajyepfo,Nyaruguru,Ngoma,Kiyonza
RWA.2.7.9.4_1,Amajyepfo,Nyaruguru,Ngoma,Mbuye
RWA.2.7.9.5_1,Amajyepfo,Nyaruguru,Ngoma,Nyamirama
RWA.2.7.9.6_1,Amajyepfo,Nyaruguru,Ngoma,Rubona
RWA.2.7.10.1_1,Amajyepfo,Nyaruguru,Nyabimata,Gihemvu
RWA.2.7.10.2_1,Amajyepfo,Nyaruguru,Nyabimata,Kabere
RWA.2.7.10.3_1,Amajyepfo,Nyaruguru,Nyabimata,Mishungero
RWA.2.7.10.4_1,Amajyepfo,Nyaruguru,Nyabimata,Nyabimata
RWA.2.7.10.5_1,Amajyepfo,Nyaruguru,Nyabimata,Ruhinga
RWA.2.7.11.1_1,Amajyepfo,Nyaruguru,Nyagisozi,Maraba
RWA.2.7.11.2_1,Amajyepfo,Nyaruguru,Nyagisozi,Mwoya
RWA.2.7.11.3_1,Amajyepfo,Nyaruguru,Nyagisozi,Nkakwa
RWA.2.7.11.4_1,Amajyepfo,Nyaruguru,Nyagisozi,Nyagisozi
RWA.2.7.12.1_1,Amajyepfo,Nyaruguru,Ruheru,Gitita
RWA.2.7.12.2_1,Amajyepfo,Nyaruguru,Ruheru,Kabere
RWA.2.7.12.3_1,Amajyepfo,Nyaruguru,Ruheru,Remera
RWA.2.7.12.4_1,Amajyepfo,Nyaruguru,Ruheru,Ruyenzi
RWA.2.7.12.5_1,Amajyepfo,Nyaruguru,Ruheru,Uwumusebeya
RWA.2.7.13.1_1,Amajyepfo,Nyaruguru,Ruramba,Gabiro
RWA.2.7.13.2_1,Amajyepfo,Nyaruguru,Ruramba,Giseke
RWA.2.7.13.3_1,Amajyepfo,Nyaruguru,Ruramba,Nyarugano
RWA.2.7.13.4_1,Amajyepfo,Nyaruguru,Ruramba,Rugogwe
RWA.2.7.13.5_1,Amajyepfo,Nyaruguru,Ruramba,Ruramba
RWA.2.7.14.1_1,Amajyepfo,Nyaruguru,Rusenge,Bunge
RWA.2.7.14.2_1,Amajyepfo,Nyaruguru,Rusenge,Cyuna
RWA.2.7.14.3_1,Amajyepfo,Nyaruguru,Rusenge,Gikunzi
RWA.2.7.14.4_1,Amajyepfo,Nyaruguru,Rusenge,Mariba
RWA.2.7.14.5_1,Amajyepfo,Nyaruguru,Rusenge,Raranzige
RWA.2.7.14.6_1,Amajyepfo,Nyaruguru,Rusenge,Rusenge
RWA.2.8.1.1_1,Amajyepfo,Ruhango,Bweramana,Buhanda
RWA.2.8.1.2_1,Amajyepfo,Ruhango,Bweramana,Gitisi
RWA.2.8.1.3_1,Amajyepfo,Ruhango,Bweramana,Murama
RWA.2.8.1.4_1,Amajyepfo,Ruhango,Bweramana,Rubona
RWA.2.8.1.5_1,Amajyepfo,Ruhango,Bweramana,Rwinyana
RWA.2.8.2.1_1,Amajyepfo,Ruhango,Byimana,Kamusenyi
RWA.2.8.2.2_1,Amajyepfo,Ruhango,Byimana,Kirengeri
RWA.2.8.2.3_1,Amajyepfo,Ruhango,Byimana,Mahembe
RWA.2.8.2.4_1,Amajyepfo,Ruhango,Byimana,Mpanda
RWA.2.8.2.5_1,Amajyepfo,Ruhango,Byimana,Muhororo
RWA.2.8.2.6_1,Amajyepfo,Ruhango,Byimana,Ntenyo
RWA.2.8.2.7_1,Amajyepfo,Ruhango,Byimana,Nyakabuye
RWA.2.8.3.1_1,Amajyepfo,Ruhango,Kabagali,Bihembe
RWA.2.8.3.2_1,Amajyepfo,Ruhango,Kabagali,Karambi
RWA.2.8.3.3_1,Amajyepfo,Ruhango,Kabagali,Munanira
RWA.2.8.3.4_1,Amajyepfo,Ruhango,Kabagali,Remera
RWA.2.8.3.5_1,Amajyepfo,Ruhango,Kabagali,Rwesero
RWA.2.8.3.6_1,Amajyepfo,Ruhango,Kabagali,Rwoga
RWA.2.8.4.1_1,Amajyepfo,Ruhango,Kinazi,Burima
RWA.2.8.4.2_1,Amajyepfo,Ruhango,Kinazi,Gisali
RWA.2.8.4.3_1,Amajyepfo,Ruhango,Kinazi,Kinazi
RWA.2.8.4.4_1,Amajyepfo,Ruhango,Kinazi,Rubona
RWA.2.8.4.5_1,Amajyepfo,Ruhango,Kinazi,Rutabo
RWA.2.8.5.1_1,Amajyepfo,Ruhango,Kinihira,Bweramvura
RWA.2.8.5.2_1,Amajyepfo,Ruhango,Kinihira,Gitinda
RWA.2.8.5.3_1,Amajyepfo,Ruhango,Kinihira,Kirwa
RWA.2.8.5.4_1,Amajyepfo,Ruhango,Kinihira,Muyunzwe
RWA.2.8.5.5_1,Amajyepfo,Ruhango,Kinihira,Nyakogo
RWA.2.8.5.6_1,Amajyepfo,Ruhango,Kinihira,Rukina
RWA.2.8.6.1_1,Amajyepfo,Ruhango,Mbuye,Cyanza
RWA.2.8.6.2_1,Amajyepfo,Ruhango,Mbuye,Gisanga
RWA.2.8.6.3_1,Amajyepfo,Ruhango,Mbuye,Kabuga
RWA.2.8.6.4_1,Amajyepfo,Ruhango,Mbuye,Kizibere
RWA.2.8.6.5_1,Amajyepfo,Ruhango,Mbuye,Mbuye
RWA.2.8.6.6_1,Amajyepfo,Ruhango,Mbuye,Mwendo
RWA.2.8.6.7_1,Amajyepfo,Ruhango,Mbuye,Nyakarekare
RWA.2.8.7.1_1,Amajyepfo,Ruhango,Mwendo,Gafunzo
RWA.2.8.7.2_1,Amajyepfo,Ruhango,Mwendo,Gishweru
RWA.2.8.7.3_1,Amajyepfo,Ruhango,Mwendo,Kamujisho
RWA.2.8.7.4_1,Amajyepfo,Ruhango,Mwendo,Kigarama
RWA.2.8.7.5_1,Amajyepfo,Ruhango,Mwendo,Kubutare
RWA.2.8.7.6_1,Amajyepfo,Ruhango,Mwendo,Mutara
RWA.2.8.7.7_1,Amajyepfo,Ruhango,Mwendo,Nyabibugu
RWA.2.8.7.8_1,Amajyepfo,Ruhango,Mwendo,Saruheshyi
RWA.2.8.8.1_1,Amajyepfo,Ruhango,Ntongwe,Gako
RWA.2.8.8.2_1,Amajyepfo,Ruhango,Ntongwe,Kareba
RWA.2.8.8.3_1,Amajyepfo,Ruhango,Ntongwe,Kayenzi
RWA.2.8.8.4_1,Amajyepfo,Ruhango,Ntongwe,Kebero
RWA.2.8.8.5_1,Amajyepfo,Ruhango,Ntongwe,Nyagisozi
RWA.2.8.8.6_1,Amajyepfo,Ruhango,Ntongwe,Nyakabungo
RWA.2.8.8.7_1,Amajyepfo,Ruhango,Ntongwe,Nyarurama
RWA.2.8.9.1_1,Amajyepfo,Ruhango,Ruhango,Buhoro
RWA.2.8.9.2_1,Amajyepfo,Ruhango,Ruhango,Bunyogombe
RWA.2.8.9.3_1,Amajyepfo,Ruhango,Ruhango,Gikoma
RWA.2.8.9.4_1,Amajyepfo,Ruhango,Ruhango,Munini
RWA.2.8.9.5_1,Amajyepfo,Ruhango,Ruhango,Musamo
RWA.2.8.9.6_1,Amajyepfo,Ruhango,Ruhango,Nyamagana
RWA.2.8.9.7_1,Amajyepfo,Ruhango,Ruhango,Rwoga
RWA.2.8.9.8_1,Amajyepfo,Ruhango,Ruhango,Tambwe
RWA.3.1.1.1_1,Iburasirazuba,Bugesera,Gashora,Biryogo
RWA.3.1.1.2_1,Iburasirazuba,Bugesera,Gashora,Kabuye
RWA.3.1.1.3_1,Iburasirazuba,Bugesera,Gashora,Kagomasi
RWA.3.1.1.4_1,Iburasirazuba,Bugesera,Gashora,Mwendo
RWA.3.1.1.5_1,Iburasirazuba,Bugesera,Gashora,Ramiro
RWA.3.1.2.1_1,Iburasirazuba,Bugesera,Juru,Juru
RWA.3.1.2.2_1,Iburasirazuba,Bugesera,Juru,Kabukuba
RWA.3.1.2.3_1,Iburasirazuba,Bugesera,Juru,Mugorore
RWA.3.1.2.4_1,Iburasirazuba,Bugesera,Juru,Musovu
RWA.3.1.2.5_1,Iburasirazuba,Bugesera,Juru,Rwinume
RWA.3.1.3.1_1,Iburasirazuba,Bugesera,Kamabuye,Biharagu
RWA.3.1.3.2_1,Iburasirazuba,Bugesera,Kamabuye,Burenge
RWA.3.1.3.3_1,Iburasirazuba,Bugesera,Kamabuye,Kampeka
RWA.3.1.3.4_1,Iburasirazuba,Bugesera,Kamabuye,Nyakayaga
RWA.3.1.3.5_1,Iburasirazuba,Bugesera,Kamabuye,Tunda
RWA.3.1.4.1_1,Iburasirazuba,Bugesera,Mareba,Bushenyi
RWA.3.1.4.2_1,Iburasirazuba,Bugesera,Mareba,Gakomeye
RWA.3.1.4.3_1,Iburasirazuba,Bugesera,Mareba,Nyamigina
RWA.3.1.4.4_1,Iburasirazuba,Bugesera,Mareba,Rango
RWA.3.1.4.5_1,Iburasirazuba,Bugesera,Mareba,Rugarama
RWA.3.1.5.1_1,Iburasirazuba,Bugesera,Mayange,Gakamba
RWA.3.1.5.2_1,Iburasirazuba,Bugesera,Mayange,Kagenge
RWA.3.1.5.3_1,Iburasirazuba,Bugesera,Mayange,Kibenga
RWA.3.1.5.4_1,Iburasirazuba,Bugesera,Mayange,Kibirizi
RWA.3.1.5.5_1,Iburasirazuba,Bugesera,Mayange,Mbyo
RWA.3.1.6.1_1,Iburasirazuba,Bugesera,Musenyi,Gicaca
RWA.3.1.6.2_1,Iburasirazuba,Bugesera,Musenyi,Musenyi
RWA.3.1.6.3_1,Iburasirazuba,Bugesera,Musenyi,Nyagihunika
RWA.3.1.6.4_1,Iburasirazuba,Bugesera,Musenyi,Rulindo
RWA.3.1.7.1_1,Iburasirazuba,Bugesera,Mwogo,Bitaba
RWA.3.1.7.2_1,Iburasirazuba,Bugesera,Mwogo,Kagasa
RWA.3.1.7.3_1,Iburasirazuba,Bugesera,Mwogo,Rugunga
RWA.3.1.7.4_1,Iburasirazuba,Bugesera,Mwogo,Rurenge
RWA.3.1.8.1_1,Iburasirazuba,Bugesera,Ngeruka,Gihembe
RWA.3.1.8.2_1,Iburasirazuba,Bugesera,Ngeruka,Murama
RWA.3.1.8.3_1,Iburasirazuba,Bugesera,Ngeruka,Ngeruka
RWA.3.1.8.4_1,Iburasirazuba,Bugesera,Ngeruka,Nyakayenzi
RWA.3.1.8.5_1,Iburasirazuba,Bugesera,Ngeruka,Rutonde
RWA.3.1.9.1_1,Iburasirazuba,Bugesera,Ntarama,Cyugaro
RWA.3.1.9.2_1,Iburasirazuba,Bugesera,Ntarama,Kanzenze
RWA.3.1.9.3_1,Iburasirazuba,Bugesera,Ntarama,Kibungo
RWA.3.1.10.1_1,Iburasirazuba,Bugesera,Nyamata,Kanazi
RWA.3.1.10.2_1,Iburasirazuba,Bugesera,Nyamata,Kayumba
RWA.3.1.10.3_1,Iburasirazuba,Bugesera,Nyamata,Maranyundo
RWA.3.1.10.4_1,Iburasirazuba,Bugesera,Nyamata,Murama
RWA.3.1.10.5_1,Iburasirazuba,Bugesera,Nyamata,Nyamatay'Umujyi
RWA.3.1.11.1_1,Iburasirazuba,Bugesera,Nyarugenge,Gihinga
RWA.3.1.11.2_1,Iburasirazuba,Bugesera,Nyarugenge,Kabuye
RWA.3.1.11.3_1,Iburasirazuba,Bugesera,Nyarugenge,Murambi
RWA.3.1.11.4_1,Iburasirazuba,Bugesera,Nyarugenge,Ngenda
RWA.3.1.11.5_1,Iburasirazuba,Bugesera,Nyarugenge,Rugando
RWA.3.1.12.1_1,Iburasirazuba,Bugesera,Rilima,Kabeza
RWA.3.1.12.2_1,Iburasirazuba,Bugesera,Rilima,Karera
RWA.3.1.12.3_1,Iburasirazuba,Bugesera,Rilima,Kimaranzara
RWA.3.1.12.4_1,Iburasirazuba,Bugesera,Rilima,Ntarama
RWA.3.1.12.5_1,Iburasirazuba,Bugesera,Rilima,Nyabagendwa
RWA.3.1.13.1_1,Iburasirazuba,Bugesera,Ruhuha,Bihari
RWA.3.1.13.2_1,Iburasirazuba,Bugesera,Ruhuha,Gatanga
RWA.3.1.13.3_1,Iburasirazuba,Bugesera,Ruhuha,Gikundamvura
RWA.3.1.13.4_1,Iburasirazuba,Bugesera,Ruhuha,Kindama
RWA.3.1.13.5_1,Iburasirazuba,Bugesera,Ruhuha,Ruhuha
RWA.3.1.14.1_1,Iburasirazuba,Bugesera,Rweru,Batima
RWA.3.1.14.2_1,Iburasirazuba,Bugesera,Rweru,Kintambwe
RWA.3.1.14.3_1,Iburasirazuba,Bugesera,Rweru,Mazane
RWA.3.1.14.4_1,Iburasirazuba,Bugesera,Rweru,Nemba
RWA.3.1.14.5_1,Iburasirazuba,Bugesera,Rweru,Nkanga
RWA.3.1.14.6_1,Iburasirazuba,Bugesera,Rweru,Sharita
RWA.3.1.15.1_1,Iburasirazuba,Bugesera,Shyara,Kabagugu
RWA.3.1.15.2_1,Iburasirazuba,Bugesera,Shyara,Kamabuye
RWA.3.1.15.3_1,Iburasirazuba,Bugesera,Shyara,Nziranziza
RWA.3.1.15.4_1,Iburasirazuba,Bugesera,Shyara,Rebero
RWA.3.1.15.5_1,Iburasirazuba,Bugesera,Shyara,Rutare
RWA.3.2.1.1_1,Iburasirazuba,Gatsibo,Gasange,Kigabiro
RWA.3.2.1.2_1,Iburasirazuba,Gatsibo,Gasange,Kimana
RWA.3.2.1.3_1,Iburasirazuba,Gatsibo,Gasange,Teme
